x,y,z,type
-0.864670,0.657005,1.929380,2
-0.664670,0.731244,1.929380,2
-0.714670,0.902429,1.929380,2
-0.714670,0.723743,1.929380,2
-0.864670,0.453140,1.929380,2
-0.814670,0.576995,1.929380,2
-0.214670,0.550123,1.929380,2
-0.214670,0.457257,1.929380,2
-0.314670,0.593321,1.929380,2
-0.264670,0.445353,1.929380,2
-0.314670,0.691116,1.929380,2
-0.264670,0.688927,1.929380,2
-0.314670,0.629429,1.929380,2
-0.064670,0.410708,1.929380,2
-0.564670,-0.406153,1.929380,2
-0.714670,-0.643571,1.929380,2
-0.714670,-0.531855,1.929380,2
-0.914670,-0.613152,1.929380,2
-0.614670,-0.401654,1.929380,2
-0.614670,-0.768793,1.929380,2
-0.564670,-0.718071,1.929380,2
-0.714670,-0.714513,1.929380,2
-0.714670,-0.932128,1.929380,2
-0.114670,0.115855,1.929380,2
-0.464670,-0.697480,1.929380,2
-0.264670,-0.314453,1.929380,2
-0.214670,-0.171114,1.929380,2
-0.164670,-0.805820,1.929380,2
-0.164670,-0.235184,1.929380,2
-0.164670,0.036051,1.929380,2
-0.064670,0.143778,1.929380,2
-0.264670,-0.061292,1.929380,2
0.185330,0.653718,1.929380,2
0.185330,0.709303,1.929380,2
0.385330,0.487582,1.929380,2
0.485330,0.568004,1.929380,2
0.385330,0.526473,1.929380,2
0.485330,0.738408,1.929380,2
0.535330,0.807891,1.929380,2
0.535330,0.584984,1.929380,2
0.535330,0.493106,1.929380,2
0.385330,0.768921,1.929380,2
0.335330,0.652325,1.929380,2
0.435330,0.735970,1.929380,2
0.035330,0.620764,1.929380,2
0.135330,0.677868,1.929380,2
0.185330,0.684574,1.929380,2
0.035330,0.462613,1.929380,2
0.135330,0.397934,1.929380,2
0.535330,0.146031,1.929380,2
0.735330,0.629000,1.929380,2
0.635330,0.424453,1.929380,2
0.785330,0.712975,1.929380,2
0.535330,-0.533057,1.929380,2
0.785330,0.709304,1.929380,2
0.435330,-0.736067,1.929380,2
0.585330,-0.569051,1.929380,2
0.485330,-0.786790,1.929380,2
0.835330,0.752324,1.929380,2
0.035330,-0.420692,1.929380,2
0.135330,-0.372531,1.929380,2
0.335330,-0.048372,1.929380,2
0.385330,-0.075561,1.929380,2
0.985330,0.335279,1.929380,2
0.885330,0.632804,1.929380,2
1.085330,0.356240,1.929380,2
1.085330,0.206280,1.929380,2
1.085330,0.234414,1.929380,2
-0.864670,0.310415,1.879380,2
-0.764670,0.378142,1.879380,2
-0.764670,0.689344,1.879380,2
-0.714670,0.677699,1.879380,2
-0.764670,0.528693,1.879380,2
-0.764670,0.790811,1.879380,2
-0.664670,0.703918,1.879380,2
-0.364670,0.553169,1.879380,2
-0.464670,0.753393,1.879380,2
-0.264670,0.119083,1.879380,2
-0.864670,-0.523508,1.879380,2
-0.514670,-0.608780,1.879380,2
-0.764670,-0.966327,1.879380,2
-0.814670,-0.607836,1.879380,2
-0.264670,0.584427,1.879380,2
-0.614670,-0.796942,1.879380,2
-0.214670,0.523066,1.879380,2
-0.214670,0.597716,1.879380,2
0.435330,0.486128,1.879380,2
0.435330,0.814834,1.879380,2
0.035330,0.705961,1.879380,2
-0.314670,-0.779968,1.879380,2
-0.264670,-0.795631,1.879380,2
0.035330,0.395962,1.879380,2
0.135330,0.082004,1.879380,2
0.185330,0.379973,1.879380,2
0.085330,0.258395,1.879380,2
0.135330,0.235854,1.879380,2
-0.264670,-0.193644,1.879380,2
-0.264670,-0.235320,1.879380,2
-0.414670,-0.772150,1.879380,2
-0.264670,-0.316547,1.879380,2
0.635330,0.606337,1.879380,2
-0.114670,0.142405,1.879380,2
-0.164670,0.036446,1.879380,2
0.585330,0.420963,1.879380,2
0.335330,-0.714535,1.879380,2
0.285330,-0.552899,1.879380,2
0.435330,-0.656124,1.879380,2
0.435330,-0.804669,1.879380,2
0.185330,0.071436,1.879380,2
0.135330,0.143237,1.879380,2
0.385330,-0.130598,1.879380,2
-0.164670,-0.179830,1.879380,2
-0.214670,-0.216574,1.879380,2
-0.114670,-0.173887,1.879380,2
0.735330,0.602970,1.879380,2
0.685330,0.587699,1.879380,2
0.635330,0.488610,1.879380,2
0.735330,0.667774,1.879380,2
0.785330,0.608023,1.879380,2
0.735330,0.585174,1.879380,2
0.635330,-0.614038,1.879380,2
0.685330,0.095600,1.879380,2
0.835330,0.837364,1.879380,2
0.835330,0.600368,1.879380,2
0.835330,0.657547,1.879380,2
0.935330,0.316757,1.879380,2
1.035330,0.317490,1.879380,2
1.035330,0.394817,1.879380,2
0.985330,0.303817,1.879380,2
0.985330,0.218711,1.879380,2
1.035330,0.296416,1.879380,2
1.035330,0.347821,1.879380,2
1.135330,0.286310,1.879380,2
-0.764670,0.191211,1.829380,2
-0.364670,0.608053,1.829380,2
-0.614670,0.365425,1.829380,2
-0.314670,0.503946,1.829380,2
-0.664670,0.569417,1.829380,2
-0.864670,0.558948,1.829380,2
-0.764670,0.616231,1.829380,2
-0.714670,0.550951,1.829380,2
-0.714670,0.890357,1.829380,2
-0.264670,0.119925,1.829380,2
-0.014670,0.532042,1.829380,2
-0.964670,-0.027898,1.829380,2
-0.864670,-0.000231,1.829380,2
-0.914670,-0.081441,1.829380,2
-0.864670,-0.088134,1.829380,2
-1.014670,0.233568,1.829380,2
-1.014670,0.305724,1.829380,2
-0.914670,0.253611,1.829380,2
-1.064670,-0.158149,1.829380,2
-0.464670,-0.515035,1.829380,2
-0.414670,-0.403102,1.829380,2
-0.364670,-0.601964,1.829380,2
-0.314670,-0.690455,1.829380,2
-0.264670,-0.687398,1.829380,2
-0.614670,-0.731261,1.829380,2
-0.514670,-0.685496,1.829380,2
-0.264670,-0.284061,1.829380,2
-0.264670,0.016840,1.829380,2
-0.114670,-0.491729,1.829380,2
-0.014670,-0.507559,1.829380,2
-0.014670,-0.203578,1.829380,2
-0.064670,-0.204352,1.829380,2
-0.064670,-0.107246,1.829380,2
0.435330,0.555853,1.829380,2
0.335330,0.541276,1.829380,2
0.435330,0.613517,1.829380,2
0.085330,0.598964,1.829380,2
0.035330,0.148670,1.829380,2
0.135330,0.117860,1.829380,2
0.235330,0.236252,1.829380,2
0.685330,0.499500,1.829380,2
0.735330,0.548161,1.829380,2
0.635330,0.363344,1.829380,2
0.685330,0.504572,1.829380,2
0.935330,0.262337,1.829380,2
0.935330,0.407481,1.829380,2
1.085330,0.263940,1.829380,2
0.335330,-0.579858,1.829380,2
0.985330,0.246377,1.829380,2
0.985330,0.324647,1.829380,2
0.485330,-0.612240,1.829380,2
0.535330,-0.485912,1.829380,2
0.285330,-0.527903,1.829380,2
0.435330,-0.684607,1.829380,2
0.435330,-0.733742,1.829380,2
0.485330,-0.740898,1.829380,2
0.185330,0.088653,1.829380,2
0.285330,0.086952,1.829380,2
0.435330,-0.393929,1.829380,2
0.585330,0.002763,1.829380,2
0.685330,0.014064,1.829380,2
0.035330,-0.245535,1.829380,2
0.035330,-0.143189,1.829380,2
0.285330,-0.053593,1.829380,2
0.335330,-0.033796,1.829380,2
1.235330,0.258209,1.829380,2
-0.414670,0.518680,1.779380,2
-0.364670,0.573092,1.779380,2
-0.014670,0.081168,1.779380,2
-0.664670,0.573421,1.779380,2
-0.214670,0.479566,1.779380,2
-0.014670,0.507590,1.779380,2
-0.114670,0.343588,1.779380,2
-0.014670,0.248437,1.779380,2
-0.064670,0.323596,1.779380,2
-1.014670,-0.049943,1.779380,2
-1.014670,-0.195318,1.779380,2
-0.964670,-0.138247,1.779380,2
-0.914670,-0.068121,1.779380,2
-0.914670,-0.083983,1.779380,2
-0.864670,-0.123060,1.779380,2
-0.864670,-0.026112,1.779380,2
-0.564670,0.014077,1.779380,2
-0.864670,-0.070244,1.779380,2
-0.514670,0.086900,1.779380,2
-0.864670,-0.032483,1.779380,2
-1.014670,0.316732,1.779380,2
-0.964670,0.300943,1.779380,2
-0.914670,0.166512,1.779380,2
-0.914670,0.204038,1.779380,2
-1.064670,-0.152875,1.779380,2
-0.814670,0.267334,1.779380,2
-0.914670,0.312955,1.779380,2
-0.964670,-0.034585,1.779380,2
-0.664670,-0.030225,1.779380,2
-0.564670,-0.069104,1.779380,2
-0.314670,-0.685324,1.779380,2
-0.264670,-0.624569,1.779380,2
-0.514670,-0.640611,1.779380,2
-0.264670,-0.202863,1.779380,2
-0.214670,-0.144980,1.779380,2
-0.114670,-0.503397,1.779380,2
-0.064670,-0.454667,1.779380,2
0.485330,0.204069,1.779380,2
0.385330,0.455568,1.779380,2
0.435330,0.617341,1.779380,2
0.035330,0.519521,1.779380,2
0.035330,0.602834,1.779380,2
0.135330,0.177949,1.779380,2
0.185330,0.146083,1.779380,2
0.685330,0.484226,1.779380,2
0.685330,0.578974,1.779380,2
0.735330,0.509694,1.779380,2
0.835330,0.250898,1.779380,2
0.835330,0.374151,1.779380,2
0.985330,0.288166,1.779380,2
1.035330,0.317353,1.779380,2
0.585330,-0.564400,1.779380,2
0.935330,0.245098,1.779380,2
0.335330,-0.533043,1.779380,2
0.385330,-0.692886,1.779380,2
0.235330,-0.004283,1.779380,2
0.435330,-0.264928,1.779380,2
0.435330,-0.342609,1.779380,2
0.485330,-0.372333,1.779380,2
0.485330,-0.037477,1.779380,2
0.235330,-0.103636,1.779380,2
0.285330,-0.155670,1.779380,2
-0.814670,0.219036,1.729380,2
-0.714670,0.278138,1.729380,2
-0.664670,0.278611,1.729380,2
-0.364670,0.433796,1.729380,2
-0.064670,0.051533,1.729380,2
-0.214670,0.431418,1.729380,2
-0.164670,0.238481,1.729380,2
-0.064670,0.610025,1.729380,2
-0.014670,0.243832,1.729380,2
-0.914670,-0.011100,1.729380,2
-0.164670,-0.785454,1.729380,2
-0.764670,-0.119746,1.729380,2
-0.814670,0.002203,1.729380,2
-0.514670,0.026196,1.729380,2
-0.814670,-0.088559,1.729380,2
-0.914670,0.236404,1.729380,2
-0.814670,0.158653,1.729380,2
-0.914670,0.135983,1.729380,2
-0.814670,0.188572,1.729380,2
-0.814670,0.174531,1.729380,2
-0.964670,-0.035855,1.729380,2
-0.664670,-0.148244,1.729380,2
-0.564670,-0.144385,1.729380,2
-0.614670,-0.600375,1.729380,2
-0.564670,-0.572588,1.729380,2
-0.614670,-0.690898,1.729380,2
-0.664670,-0.782415,1.729380,2
-0.514670,-0.610358,1.729380,2
-0.564670,-0.718560,1.729380,2
-0.664670,-0.808265,1.729380,2
-0.264670,-0.104909,1.729380,2
-0.214670,-0.197526,1.729380,2
-0.114670,-0.600338,1.729380,2
-0.014670,-0.481743,1.729380,2
-0.064670,-0.549416,1.729380,2
0.485330,0.155069,1.729380,2
0.435330,0.550048,1.729380,2
0.135330,-0.974823,1.729380,2
0.185330,-1.045845,1.729380,2
0.635330,0.459720,1.729380,2
0.635330,0.583651,1.729380,2
0.635330,0.596605,1.729380,2
0.835330,0.317421,1.729380,2
0.835330,0.327729,1.729380,2
0.935330,0.367724,1.729380,2
0.985330,0.421433,1.729380,2
1.035330,0.420480,1.729380,2
0.485330,0.035530,1.729380,2
0.535330,-0.089861,1.729380,2
0.535330,-0.505931,1.729380,2
0.535330,-0.625948,1.729380,2
0.535330,-0.701830,1.729380,2
0.285330,-0.572107,1.729380,2
0.185330,-0.003039,1.729380,2
0.235330,0.015325,1.729380,2
0.485330,-0.413342,1.729380,2
0.535330,-0.025747,1.729380,2
0.185330,-0.070236,1.729380,2
0.235330,-0.165267,1.729380,2
-0.714670,0.149035,1.679380,2
-0.414670,0.482071,1.679380,2
-0.414670,0.494834,1.679380,2
-0.614670,0.354364,1.679380,2
-0.064670,-0.038267,1.679380,2
-0.264670,0.500451,1.679380,2
-0.064670,0.242674,1.679380,2
-0.214670,-1.041152,1.679380,2
-0.864670,-0.083845,1.679380,2
-0.264670,-0.856602,1.679380,2
-0.214670,-1.000848,1.679380,2
-0.164670,-0.999562,1.679380,2
-0.164670,-1.090407,1.679380,2
-0.864670,0.234439,1.679380,2
-0.564670,-0.155128,1.679380,2
-0.464670,-0.209817,1.679380,2
-0.514670,-0.782824,1.679380,2
-0.564670,-0.542332,1.679380,2
-0.564670,-0.613501,1.679380,2
-0.514670,-0.628211,1.679380,2
-0.014670,0.110181,1.679380,2
0.235330,0.693378,1.679380,2
0.335330,0.693184,1.679380,2
0.385330,0.778130,1.679380,2
0.435330,0.780006,1.679380,2
0.135330,-1.040865,1.679380,2
0.185330,-1.078634,1.679380,2
0.085330,-0.996733,1.679380,2
0.035330,-1.015040,1.679380,2
0.085330,-1.103210,1.679380,2
0.135330,-1.033810,1.679380,2
0.535330,0.097226,1.679380,2
0.585330,0.239884,1.679380,2
0.635330,0.547313,1.679380,2
0.785330,0.339549,1.679380,2
0.035330,-0.345372,1.679380,2
0.435330,-0.109769,1.679380,2
0.435330,-0.060997,1.679380,2
0.385330,-0.447372,1.679380,2
0.485330,-0.503383,1.679380,2
0.535330,-0.518293,1.679380,2
0.685330,-0.665489,1.679380,2
0.185330,-0.011802,1.679380,2
0.235330,-0.008291,1.679380,2
0.385330,-0.178667,1.679380,2
0.385330,-0.237736,1.679380,2
0.435330,-0.269428,1.679380,2
-0.614670,0.170846,1.629380,2
-0.564670,0.350595,1.629380,2
-0.064670,0.056776,1.629380,2
-0.214670,-0.957916,1.629380,2
-0.814670,0.021909,1.629380,2
-0.214670,-0.918105,1.629380,2
-0.164670,-0.965134,1.629380,2
-0.564670,-0.038269,1.629380,2
-0.814670,-0.015384,1.629380,2
-0.264670,-1.122782,1.629380,2
-0.514670,-0.042912,1.629380,2
-0.864670,0.184761,1.629380,2
-0.264670,-0.789980,1.629380,2
-0.964670,-0.000081,1.629380,2
-0.264670,-1.135168,1.629380,2
-0.514670,-0.112453,1.629380,2
-0.464670,-0.187495,1.629380,2
-0.564670,-0.665117,1.629380,2
-0.514670,-0.668708,1.629380,2
0.285330,0.192221,1.629380,2
0.335330,0.280436,1.629380,2
0.335330,0.241888,1.629380,2
0.285330,0.630408,1.629380,2
0.435330,0.178669,1.629380,2
0.435330,0.121347,1.629380,2
0.185330,-1.065638,1.629380,2
0.235330,-0.959184,1.629380,2
0.185330,-1.031159,1.629380,2
0.085330,-0.988727,1.629380,2
0.035330,0.090292,1.629380,2
0.035330,0.214507,1.629380,2
0.585330,0.323594,1.629380,2
0.585330,0.446911,1.629380,2
0.635330,0.360048,1.629380,2
0.635330,0.495053,1.629380,2
0.885330,0.362481,1.629380,2
0.435330,-0.104086,1.629380,2
0.385330,-0.539903,1.629380,2
0.235330,0.009323,1.629380,2
-0.364670,0.730641,1.579380,2
-0.664670,0.256382,1.579380,2
-0.064670,0.022873,1.579380,2
-0.164670,-1.077065,1.579380,2
-0.914670,-0.112486,1.579380,2
-0.964670,0.077407,1.579380,2
-0.914670,0.074900,1.579380,2
-0.214670,-0.908984,1.579380,2
-0.514670,-0.199881,1.579380,2
-0.514670,-0.121432,1.579380,2
-0.514670,-0.147520,1.579380,2
-0.464670,-0.199072,1.579380,2
-0.564670,-0.730447,1.579380,2
-0.514670,-0.651530,1.579380,2
-0.464670,-0.617214,1.579380,2
-0.414670,-0.524029,1.579380,2
-0.014670,-0.825113,1.579380,2
-0.814670,-0.074703,1.579380,2
-0.814670,-0.183930,1.579380,2
-0.814670,0.078334,1.579380,2
-0.814670,0.044229,1.579380,2
-0.814670,0.029144,1.579380,2
-0.614670,-0.735699,1.579380,2
-0.014670,-0.342598,1.579380,2
-0.014670,-0.293668,1.579380,2
-0.014670,0.091097,1.579380,2
0.385330,0.154706,1.579380,2
0.035330,-0.890396,1.579380,2
0.085330,-0.904377,1.579380,2
0.185330,-0.931713,1.579380,2
0.185330,-0.820880,1.579380,2
0.085330,-1.111349,1.579380,2
0.135330,-1.079915,1.579380,2
0.085330,-1.048821,1.579380,2
0.135330,-0.998070,1.579380,2
0.035330,0.066337,1.579380,2
0.485330,0.550362,1.579380,2
0.535330,0.375802,1.579380,2
0.585330,0.511655,1.579380,2
0.635330,0.680743,1.579380,2
0.685330,0.682946,1.579380,2
0.385330,-0.003986,1.579380,2
0.935330,-0.347473,1.579380,2
-0.664670,0.198273,1.529380,2
-0.614670,0.173832,1.529380,2
-0.514670,0.192080,1.529380,2
-0.464670,0.200107,1.529380,2
-0.464670,0.170827,1.529380,2
-0.364670,0.721625,1.529380,2
-0.264670,0.748407,1.529380,2
-0.064670,0.100688,1.529380,2
-0.164670,0.472243,1.529380,2
-0.014670,-0.814963,1.529380,2
-0.114670,-0.946460,1.529380,2
-0.214670,-0.859722,1.529380,2
-0.014670,-0.998659,1.529380,2
-0.414670,-0.301040,1.529380,2
-0.264670,-0.907195,1.529380,2
-0.714670,-0.012961,1.529380,2
-0.414670,0.315120,1.529380,2
-0.814670,0.006514,1.529380,2
-0.764670,0.058721,1.529380,2
-0.514670,-0.633412,1.529380,2
-0.464670,-0.523079,1.529380,2
-0.514670,-0.727160,1.529380,2
-0.514670,-0.801682,1.529380,2
-0.414670,-0.602502,1.529380,2
0.985330,0.419210,1.529380,2
0.285330,0.611550,1.529380,2
0.085330,-0.792531,1.529380,2
0.085330,-0.946829,1.529380,2
0.135330,-0.788404,1.529380,2
0.135330,-0.939753,1.529380,2
0.235330,-0.887192,1.529380,2
0.935330,-0.338807,1.529380,2
0.585330,-0.669849,1.529380,2
0.135330,0.106190,1.529380,2
0.435330,0.502579,1.529380,2
0.485330,0.435229,1.529380,2
-0.264670,0.986943,1.479380,2
-0.214670,0.974278,1.479380,2
-0.564670,0.279779,1.479380,2
-0.214670,0.582522,1.479380,2
-0.514670,0.239944,1.479380,2
-0.264670,0.595631,1.479380,2
-0.014670,0.745510,1.479380,2
-0.064670,0.969605,1.479380,2
-0.114670,1.016157,1.479380,2
-0.114670,0.967354,1.479380,2
-0.714670,0.786456,1.479380,2
-0.814670,-0.036779,1.479380,2
-0.764670,-0.118341,1.479380,2
-0.214670,-0.843218,1.479380,2
-0.214670,-0.892650,1.479380,2
-0.214670,-0.829530,1.479380,2
-0.214670,-0.814499,1.479380,2
-0.514670,-0.530138,1.479380,2
-0.164670,-0.964344,1.479380,2
-0.064670,-0.844639,1.479380,2
-0.014670,-0.878244,1.479380,2
-0.214670,-1.075026,1.479380,2
-0.064670,-0.572657,1.479380,2
0.785330,0.752083,1.479380,2
0.985330,0.796828,1.479380,2
0.885330,0.362790,1.479380,2
0.985330,0.396278,1.479380,2
0.985330,0.431501,1.479380,2
1.035330,0.367726,1.479380,2
1.035330,0.340902,1.479380,2
0.035330,-0.878470,1.479380,2
0.135330,-0.225048,1.479380,2
0.085330,-0.760213,1.479380,2
0.085330,-0.835765,1.479380,2
1.085330,0.377867,1.479380,2
0.285330,-0.875240,1.479380,2
0.035330,-0.036233,1.479380,2
0.135330,0.043698,1.479380,2
0.385330,0.341279,1.479380,2
0.385330,0.474672,1.479380,2
0.435330,0.378048,1.479380,2
0.685330,-0.657407,1.479380,2
0.485330,0.516016,1.479380,2
0.535330,0.535496,1.479380,2
0.885330,-0.260461,1.479380,2
0.735330,-0.069796,1.479380,2
0.735330,-0.132955,1.479380,2
1.085330,-0.313351,1.479380,2
-0.214670,0.982682,1.429380,2
-0.164670,0.903453,1.429380,2
-0.214670,0.558678,1.429380,2
-0.064670,0.907188,1.429380,2
-0.064670,0.974032,1.429380,2
-0.114670,1.018164,1.429380,2
-0.314670,0.566429,1.429380,2
-1.064670,0.233573,1.429380,2
-0.964670,0.261799,1.429380,2
-0.864670,0.270124,1.429380,2
-0.614670,0.513296,1.429380,2
-0.614670,0.803642,1.429380,2
-0.614670,0.801677,1.429380,2
-1.014670,0.542313,1.429380,2
-0.914670,0.354306,1.429380,2
-1.114670,0.285361,1.429380,2
-0.214670,-0.918470,1.429380,2
-0.164670,-0.829063,1.429380,2
-0.164670,-0.887548,1.429380,2
-0.714670,0.793848,1.429380,2
-0.764670,-0.139425,1.429380,2
-0.064670,-0.780405,1.429380,2
-0.064670,-0.949500,1.429380,2
-0.114670,-0.808443,1.429380,2
-0.114670,-0.828502,1.429380,2
-0.714670,-0.174125,1.429380,2
-0.314670,-0.316914,1.429380,2
-0.264670,-0.963745,1.429380,2
-0.214670,-0.968891,1.429380,2
-0.214670,-1.053385,1.429380,2
-0.114670,-1.101960,1.429380,2
0.785330,0.748456,1.429380,2
0.785330,0.374133,1.429380,2
0.835330,0.724672,1.429380,2
0.835330,0.389418,1.429380,2
0.835330,0.696563,1.429380,2
0.185330,1.106454,1.429380,2
0.235330,0.990210,1.429380,2
0.285330,1.050293,1.429380,2
0.935330,0.773658,1.429380,2
1.085330,0.356297,1.429380,2
0.935330,0.660739,1.429380,2
1.135330,0.298102,1.429380,2
1.185330,0.312095,1.429380,2
0.235330,-0.933717,1.429380,2
0.335330,-0.939829,1.429380,2
0.035330,-0.496221,1.429380,2
0.135330,-0.931571,1.429380,2
0.335330,-0.973873,1.429380,2
0.035330,-0.994479,1.429380,2
0.185330,-0.896094,1.429380,2
0.235330,-1.033529,1.429380,2
0.385330,-0.886727,1.429380,2
0.335330,0.014722,1.429380,2
0.785330,-0.717317,1.429380,2
0.735330,-0.616856,1.429380,2
0.735330,-0.779942,1.429380,2
0.735330,-0.887903,1.429380,2
0.735330,-0.883539,1.429380,2
0.785330,-0.891001,1.429380,2
0.785330,-0.829212,1.429380,2
0.485330,0.327648,1.429380,2
0.635330,-0.026120,1.429380,2
0.485330,0.473797,1.429380,2
0.635330,-0.037977,1.429380,2
0.635330,-0.146102,1.429380,2
0.735330,-0.130723,1.429380,2
0.735330,-0.090821,1.429380,2
0.385330,0.317507,1.429380,2
0.885330,-0.426437,1.429380,2
1.135330,-0.291884,1.429380,2
0.885330,-0.740377,1.429380,2
1.135330,-0.499412,1.429380,2
-0.164670,0.901422,1.379380,2
-0.264670,0.906570,1.379380,2
-0.264670,0.898504,1.379380,2
-0.014670,1.055345,1.379380,2
-0.164670,0.934955,1.379380,2
-0.014670,1.011764,1.379380,2
-0.014670,1.109954,1.379380,2
-0.114670,0.978026,1.379380,2
-0.314670,0.489808,1.379380,2
-0.064670,0.896948,1.379380,2
-0.064670,1.020154,1.379380,2
-0.964670,0.228417,1.379380,2
-0.964670,0.219988,1.379380,2
-1.064670,0.172148,1.379380,2
-0.614670,0.429047,1.379380,2
-1.014670,0.147689,1.379380,2
-0.964670,0.291494,1.379380,2
-0.864670,0.238749,1.379380,2
-1.014670,0.103245,1.379380,2
-0.864670,0.323080,1.379380,2
-0.964670,0.206566,1.379380,2
-1.064670,0.184376,1.379380,2
-0.914670,0.273213,1.379380,2
-0.864670,0.671762,1.379380,2
-0.814670,0.681773,1.379380,2
-0.864670,0.723510,1.379380,2
-0.714670,0.672929,1.379380,2
-0.714670,0.783240,1.379380,2
-0.914670,0.705381,1.379380,2
-0.664670,0.710233,1.379380,2
-0.864670,0.119475,1.379380,2
-1.014670,0.548346,1.379380,2
-1.014670,0.601160,1.379380,2
-0.014670,-0.721405,1.379380,2
-0.114670,-0.684298,1.379380,2
-0.114670,-0.838249,1.379380,2
-0.664670,-0.099837,1.379380,2
-0.414670,0.151106,1.379380,2
-0.414670,0.213037,1.379380,2
-0.714670,-0.107815,1.379380,2
-0.364670,-0.258793,1.379380,2
-0.064670,-0.841756,1.379380,2
-0.214670,-0.919140,1.379380,2
-0.264670,-0.986296,1.379380,2
-0.114670,-0.888089,1.379380,2
-0.014670,-0.999628,1.379380,2
-0.014670,-1.006944,1.379380,2
0.835330,0.653814,1.379380,2
0.835330,0.792781,1.379380,2
0.835330,0.562082,1.379380,2
0.935330,0.793901,1.379380,2
0.935330,0.367859,1.379380,2
0.835330,0.340701,1.379380,2
0.835330,0.273954,1.379380,2
0.885330,0.341582,1.379380,2
0.035330,0.622767,1.379380,2
0.985330,0.354835,1.379380,2
0.985330,0.412827,1.379380,2
0.935330,0.271378,1.379380,2
0.835330,0.603085,1.379380,2
0.935330,0.663891,1.379380,2
0.985330,0.661187,1.379380,2
1.035330,0.321269,1.379380,2
1.035330,0.217358,1.379380,2
1.085330,0.293487,1.379380,2
1.135330,0.332953,1.379380,2
0.285330,1.008110,1.379380,2
0.035330,0.943327,1.379380,2
0.335330,-0.860642,1.379380,2
0.035330,-0.616354,1.379380,2
0.035330,-0.534254,1.379380,2
0.035330,-0.754972,1.379380,2
0.085330,-0.913652,1.379380,2
0.335330,-0.816456,1.379380,2
0.135330,-0.856303,1.379380,2
0.235330,-0.885723,1.379380,2
0.035330,-0.999959,1.379380,2
0.185330,-0.895018,1.379380,2
0.185330,-0.969115,1.379380,2
0.135330,-1.099229,1.379380,2
0.285330,-1.071435,1.379380,2
0.635330,-0.536322,1.379380,2
0.835330,-0.250615,1.379380,2
0.885330,-0.348603,1.379380,2
0.835330,-0.349168,1.379380,2
0.735330,-0.704510,1.379380,2
0.985330,-0.384761,1.379380,2
0.635330,-0.553907,1.379380,2
0.885330,-0.771922,1.379380,2
0.685330,-0.618654,1.379380,2
0.785330,-0.742801,1.379380,2
0.785330,-0.755949,1.379380,2
0.835330,-0.690207,1.379380,2
0.735330,-0.841162,1.379380,2
0.835330,-0.808507,1.379380,2
0.985330,-0.392663,1.379380,2
0.385330,0.391646,1.379380,2
0.585330,-0.036760,1.379380,2
0.635330,-0.035539,1.379380,2
1.085330,-0.517271,1.379380,2
1.135330,-0.470242,1.379380,2
1.135330,-0.446931,1.379380,2
1.185330,-0.470398,1.379380,2
-0.164670,0.961923,1.329380,2
-0.064670,0.820034,1.329380,2
-0.064670,0.873353,1.329380,2
-0.214670,0.899969,1.329380,2
-0.014670,0.930905,1.329380,2
-0.214670,1.015392,1.329380,2
-0.114670,0.859532,1.329380,2
-0.064670,0.776330,1.329380,2
-0.114670,0.995446,1.329380,2
-0.064670,0.947641,1.329380,2
-1.014670,0.173490,1.329380,2
-1.064670,0.237910,1.329380,2
-0.864670,0.209910,1.329380,2
-0.864670,0.184791,1.329380,2
-0.614670,0.427142,1.329380,2
-0.614670,0.468078,1.329380,2
-0.614670,0.481909,1.329380,2
-0.814670,0.190995,1.329380,2
-0.864670,0.237582,1.329380,2
-0.964670,0.195123,1.329380,2
-1.164670,0.186439,1.329380,2
-0.814670,0.672442,1.329380,2
-0.764670,0.706485,1.329380,2
-0.914670,0.199669,1.329380,2
-0.614670,0.485879,1.329380,2
-0.564670,0.531689,1.329380,2
-0.564670,0.558553,1.329380,2
-1.014670,0.458014,1.329380,2
-0.614670,0.650724,1.329380,2
-0.714670,0.663644,1.329380,2
-1.064670,0.532636,1.329380,2
-0.864670,0.174789,1.329380,2
-0.914670,0.728785,1.329380,2
-0.914670,0.774924,1.329380,2
-0.964670,0.578644,1.329380,2
-0.714670,0.579073,1.329380,2
-0.914670,0.482460,1.329380,2
-0.114670,-0.797648,1.329380,2
-0.014670,-0.872392,1.329380,2
-0.114670,-0.705128,1.329380,2
-0.164670,-0.787177,1.329380,2
-0.264670,-1.043675,1.329380,2
-0.214670,-1.025485,1.329380,2
-0.164670,-0.847272,1.329380,2
-0.114670,-0.863586,1.329380,2
-0.064670,-0.784453,1.329380,2
0.685330,0.560385,1.329380,2
0.735330,0.559367,1.329380,2
0.735330,0.704665,1.329380,2
0.735330,0.703924,1.329380,2
0.785330,0.370526,1.329380,2
0.835330,0.684297,1.329380,2
0.985330,0.597931,1.329380,2
0.935330,0.723487,1.329380,2
0.735330,0.408452,1.329380,2
0.935330,0.315872,1.329380,2
0.985330,0.291495,1.329380,2
0.035330,0.622093,1.329380,2
0.035330,0.687011,1.329380,2
0.135330,0.817948,1.329380,2
0.185330,0.891231,1.329380,2
0.085330,0.846795,1.329380,2
0.285330,1.078552,1.329380,2
0.035330,0.965621,1.329380,2
0.285330,0.947125,1.329380,2
0.035330,-0.080935,1.329380,2
0.085330,-0.593049,1.329380,2
0.185330,-0.676440,1.329380,2
0.235330,-0.648343,1.329380,2
